"","m","sd"
"25007",0,0
"25008",0,0
"25009",3e-04,0.0173187757650303
"25010",0,0
"25011",0,0
"25012",1e-04,0.01
"25013",0,0
"25014",0,0
"25015",1e-04,0.01
"25016",0,0
"25017",0,0
"25018",3e-04,0.0173187757650303
"25019",0,0
"25020",0,0
"25021",3e-04,0.0173187757650303
"25022",0,0
"25023",0,0
"25024",4e-04,0.0199969994748912
"25025",0,0
"25026",0,0
"25027",2e-04,0.0141414284285499
"25028",0,0
"25029",0,0
"25030",5e-04,0.022356206744392
"25031",0,0
"25032",0,0
"25033",1e-04,0.01
"25034",0,0
"25035",0,0
"25036",0.0148,0.120757683986669
"25037",0,0
"25038",0,0
"25039",0.0027,0.0518939235164368
"25040",0,0
"25041",0,0
"25042",0.0026,0.0509264111236497
"25043",0,0
"25044",0,0
"25045",0.0038,0.0615299812600279
"25046",0,0
"25047",0,0
"25048",0.014,0.117496300103679
"25049",0,0
"25050",0,0
"25051",0.0021,0.0457799036691647
"25052",0,0
"25053",0,0
"25054",0.0015,0.038702710369934
"25055",0,0
"25056",0,0
"25057",9e-04,0.0299879963984391
"25058",0,0
"25059",0,0
"25060",0.1429,0.34998834149714
"25061",0.4242,0.494245675629831
"25062",0,0
"25063",0.0031,0.0555940560663367
"25064",0,0
"25065",0,0
"25066",1e-04,0.01
"25067",0,0
"25068",0,0
"25069",0.0184,0.134399577099902
"25070",0.0424,0.20151005094055
"25071",0,0
"25072",0.0114,0.106165753031341
"25073",0.0191,0.136883394560373
"25074",0,0
"25075",0.0174,0.130762953067715
"25076",0.0366,0.187787024036912
"25077",0,0
"25078",0.0014,0.037392242751429
"25079",0,0
"25080",0,0
"25081",0,0
"25082",0,0
"25083",0,0
"25084",0,0
"25085",0,0
"25086",0,0
"25087",0,0
"25088",0,0
"25089",0,0
"25090",0,0
"25091",0,0
"25092",0,0
"25093",2e-04,0.0141414284285499
"25094",0,0
"25095",0,0
"25096",0,0
"25097",0,0
"25098",0,0
"25099",0,0
"25100",0,0
"25101",0,0
"25102",0,0
"25103",0,0
"25104",0,0
"25105",0,0
"25106",0,0
"25107",0,0
"25108",0,0
"25109",0,0
"25110",0,0
"25111",0,0
"25112",0,0
"25113",0,0
"25114",1e-04,0.01
"25115",0,0
"25116",0,0
"25117",0,0
"25118",0,0
"25119",0,0
"25120",0,0
"25121",0,0
"25122",0,0
"25123",0,0
"25124",0,0
"25125",0,0
"25126",2e-04,0.0141414284285499
"25127",0,0
"25128",0,0
"25129",1e-04,0.01
"25130",0,0
"25131",0,0
"25132",1e-04,0.01
"25133",0,0
"25134",0,0
"25135",0,0
"25136",0,0
"25137",0,0
"25138",0,0
"25139",0,0
"25140",0,0
"25141",1e-04,0.01
"25142",0,0
"25143",0,0
"25144",1e-04,0.01
"25145",0,0
"25146",0,0
"25147",1e-04,0.01
"25148",0,0
"25149",0,0
"25150",0,0
"25151",0,0
"25152",0,0
"25153",0,0
"25154",0,0
"25155",0,0
"25156",0,0
"25157",0,0
"25158",0,0
"25159",0,0
"25160",0,0
"25161",0,0
"25162",0,0
"25163",0,0
"25164",0,0
"25165",0,0
"25166",0,0
"25167",0,0
"25168",0,0
"25169",0,0
"25170",0,0
"25171",0,0
"25172",0,0
"25173",0,0
"25174",0,0
"25175",0,0
"25176",0,0
"25177",0,0
"25178",0,0
"25179",0,0
"25180",1e-04,0.01
"25181",0,0
"25182",0,0
"25183",2e-04,0.0141414284285499
"25184",0,0
"25185",0,0
"25186",0,0
"25187",0,0
"25188",0,0
"25189",0.0379,0.19096396708194
"25190",0.0713,0.257338167191012
"25191",0,0
"25192",7e-04,0.0264495738717243
"25193",0,0
"25194",0,0
"25195",0,0
"25196",0,0
"25197",0,0
"25198",0.0164,0.127014382120005
"25199",0,0
"25200",0,0
"25201",0,0
"25202",0,0
"25203",0,0
"25204",0.0012,0.0346219564436616
"25205",0,0
"25206",0,0
"25207",0.004,0.0631220915357213
"25208",0,0
"25209",0,0
"25210",1e-04,0.01
"25211",0,0
"25212",0,0
"25213",0.0241,0.153367343832432
"25214",0,0
"25215",0,0
"25216",0.0081,0.0896392409570269
"25217",0,0
"25218",0,0
"25219",0.0112,0.10524099755683
"25220",0,0
"25221",0,0
"25222",8e-04,0.0282743690291119
"25223",0,0
"25224",0,0
"25225",7e-04,0.0264495738717243
"25226",0,0
"25227",0,0
"25228",5e-04,0.022356206744392
"25229",0,0
"25230",0,0
"25231",3e-04,0.0173187757650303
"25232",0,0
"25233",0,0
"25234",7e-04,0.0264495738717243
"25235",0,0
"25236",0,0
"25237",4e-04,0.0199969994748912
"25238",0,0
"25239",0,0
"25240",8e-04,0.0282743690291119
"25241",0,0
"25242",0,0
"25243",7e-04,0.0264495738717243
"25244",0,0
"25245",0,0
"25246",8e-04,0.0282743690291119
"25247",0,0
"25248",0,0
"25249",0.0029,0.0537761953648526
"25250",0,0
"25251",0,0
"25252",0.0194,0.137933108984955
"25253",0,0
"25254",0,0
"25255",0.0146,0.119951151840584
"25256",0,0
"25257",0,0
"25258",0.0156,0.123928107455822
"25259",0,0
"25260",0,0
"25261",0.0062,0.0784995300471395
"25262",0,0
"25263",0,0
"25264",0.0058,0.0759403495756332
"25265",0,0
"25266",0,0
"25267",0.003,0.0546927703623888
"25268",0,0
"25269",0,0
"25270",0.0037,0.0607180258890783
"25271",0,0
"25272",0,0
"25273",0.0048,0.0691190114496321
"25274",0,0
"25275",0,0
"25276",0.005,0.0705372068468477
"25277",0,0
"25278",0,0
"25279",0.005,0.0705372068468477
"25280",0,0
"25281",0,0
"25282",0.0305,0.1719671691653
"25283",0,0
"25284",0,0
"25285",0.0116,0.107082149113033
"25286",0,0
"25287",0,0
"25288",0.002,0.044678849805719
"25289",0,0
"25290",0,0
"25291",0.0175,0.131131497158214
"25292",0,0
"25293",0,0
"25294",0.0083,0.0907300016164407
"25295",0,0
"25296",0,0
"25297",0.0185,0.134757433771186
"25298",0,0
"25299",0,0
"25300",0.0104,0.101453779066769
"25301",0,0
"25302",0,0
"25303",0.0043,0.0654365203370364
"25304",0,0
"25305",0,0
"25306",0.0026,0.0509264111236497
"25307",0,0
"25308",0,0
"25309",0.0133,0.114561871677466
"25310",0,0
"25311",0,0
"25312",0.0215,0.145051211595762
"25313",0,0
"25314",0,0
"25315",0.0052,0.0719268889062691
"25316",0,0
"25317",0,0
"25318",0.0265,0.16062481138667
"25319",0.0816,0.273768031175098
"25320",0.1302,0.336540169858804
"25321",0.0217,0.14570941329685
"25322",0.0633,0.243513941908857
"25323",0.1059,0.307724973744327
"25324",0.0348,0.183282075588212
"25325",0.1141,0.31794857938024
"25326",0.1927,0.394439181911258
"25327",0.0325,0.177332723120886
"25328",0.1041,0.30540549643339
"25329",0.1698,0.375475775790956
"25330",0.0445,0.206213487435328
"25331",0.1572,0.364007431436522
"25332",0.2434,0.429155982698306
"25333",0.0033,0.0573536306077862
"25334",0,0
"25335",0,0
"25336",0.0122,0.109783264829042
"25337",0,0
"25338",0,0
"25339",0.0084,0.0912703293918825
"25340",0,0
"25341",0,0
"25342",0.0212,0.14405774975171
"25343",0,0
"25344",0,0
"25345",0.0039,0.0623312001958232
"25346",0,0
"25347",0,0
"25348",0.015,0.121558535890182
"25349",0,0
"25350",0,0
"25351",0.0055,0.0739614563790017
"25352",0,0
"25353",0,0
"25354",0.0157,0.124318363508979
"25355",0,0
"25356",0,0
"25357",0.0493,0.216504497458464
"25358",0.033,0.178645434923879
"25359",0,0
"25360",0.0394,0.194554427198443
"25361",0.0283,0.165836848094803
"25362",0,0
"25363",0.0416,0.199683317637539
"25364",0.0352,0.184294211617304
"25365",0,0
"25366",0.0109,0.103837701374899
"25367",0,0
"25368",0,0
"25369",0.0483,0.214410137751733
"25370",0,0
"25371",0,0
"25372",0.0162,0.126250362040636
"25373",0,0
"25374",0,0
"25375",0.0161,0.125866493704336
"25376",0,0
"25377",0,0
"25378",0.0189,0.136178722509966
"25379",0,0
"25380",0,0
"25381",0.0113,0.105704433883987
"25382",0,0
"25383",0,0
"25384",0.0038,0.0615299812600279
"25385",0,0
"25386",0,0
"25387",0.0096,0.0975130292785939
"25388",0,0
"25389",0,0
"25390",0.0018,0.0423903254760965
"25391",0,0
"25392",0,0
"25393",0.0117,0.107537279241399
"25394",0,0
"25395",0,0
"25396",0.0156,0.123928107455822
"25397",0,0
"25398",0,0
"25399",0.0015,0.038702710369934
"25400",0,0
"25401",0,0
"25402",0.0106,0.102414300119109
"25403",0,0
"25404",0,0
"25405",0.0037,0.0607180258890783
"25406",0,0
"25407",0,0
"25408",0.0047,0.0683986683918903
"25409",0,0
"25410",0,0
"25411",0.0268,0.161506558494829
"25412",0.0019,0.0435497377485307
"25413",0,0
"25414",0.0271,0.162382963461942
"25415",0,0
"25416",0,0
"25417",0.0308,0.172784100641649
"25418",0,0
"25419",0,0
"25420",0.0495,0.216920389649163
"25421",0.1708,0.376352924995164
"25422",0.0798,0.270996870702215
"25423",0.0562,0.230319049768943
"25424",0.2143,0.410356368580924
"25425",0.1066,0.308619449478577
"25426",0.0581,0.23394414501393
"25427",0.2126,0.409167425143033
"25428",0.0971,0.296108692941973
"25429",0.0011,0.0331496589724389
"25430",0,0
"25431",0,0
"25432",0.0154,0.123143641474676
"25433",0,0
"25434",0,0
"25435",0.0077,0.0874155257801195
"25436",0,0
"25437",0,0
"25438",0.0115,0.106624982479196
"25439",0,0
"25440",0,0
"25441",0,0
"25442",0,0
"25443",0,0
"25444",2e-04,0.0141414284285499
"25445",0,0
"25446",0,0
"25447",3e-04,0.0173187757650303
"25448",0,0
"25449",0,0
"25450",2e-04,0.0141414284285499
"25451",0,0
"25452",0,0
"25453",4e-04,0.0199969994748912
"25454",0,0
"25455",0,0
"25456",5e-04,0.022356206744392
"25457",0,0
"25458",0,0
"25459",1e-04,0.01
"25460",0,0
"25461",0,0
"25462",2e-04,0.0141414284285499
"25463",0,0
"25464",0,0
"25465",2e-04,0.0141414284285499
"25466",0,0
"25467",0,0
"25468",0.0143,0.118730449725288
"25469",0,0
"25470",0,0
"25471",0.0158,0.124707318115334
"25472",0,0
"25473",0,0
"25474",0.0099,0.0990099504950371
"25475",0,0
"25476",0,0
"25477",0.0126,0.111545884049681
"25478",0,0
"25479",0,0
"25480",0.0114,0.106165753031341
"25481",0,0
"25482",0,0
"25483",0.0222,0.147340866473268
"25484",0,0
"25485",0,0
"25486",0.0151,0.121956866751056
"25487",0,0
"25488",0,0
"25489",0.0125,0.111107985754625
"25490",0,0
"25491",0,0
"25492",0.0045,0.0669342813497088
"25493",0,0
"25494",0,0
"25495",1e-04,0.01
"25496",0,0
"25497",0,0
"25498",2e-04,0.0141414284285499
"25499",0,0
"25500",0,0
"25501",3e-04,0.0173187757650303
"25502",0,0
"25503",0,0
"25504",3e-04,0.0173187757650303
"25505",0,0
"25506",0,0
"25507",1e-04,0.01
"25508",0,0
"25509",0,0
"25510",2e-04,0.0141414284285499
"25511",0,0
"25512",0,0
"25513",0.0088,0.0933993166101033
"25514",0,0
"25515",0,0
"25516",0.0409,0.198068455619039
"25517",0.1186,0.323333410660644
"25518",0.1844,0.387829448557116
"25519",0.0442,0.205549471073282
"25520",0.1359,0.342699481022994
"25521",0.2113,0.408251119897655
"25522",0.0234,0.151177794244218
"25523",1e-04,0.01
"25524",0,0
"25525",0.0179,0.13259467611791
"25526",0,0
"25527",0,0
"25528",0.0274,0.163254112323454
"25529",3e-04,0.0173187757650303
"25530",0,0
"25531",0.0237,0.152120426184015
"25532",0,0
"25533",0,0
"25534",0.0194,0.137933108984955
"25535",1e-04,0.01
"25536",0,0
"25537",0.0283,0.165836848094803
"25538",0,0
"25539",0,0
"25540",0.0255,0.15764591724343
"25541",0,0
"25542",0,0
"25543",0.108,0.310395931937673
"25544",1e-04,0.01
"25545",0,0
"25546",0.0256,0.157946619822874
"25547",0,0
"25548",0,0
"25549",0.0241,0.153367343832432
"25550",0,0
"25551",0,0
"25552",0.0036,0.0598948974443899
"25553",0,0
"25554",0,0
"25555",0.0104,0.101453779066769
"25556",0,0
"25557",0,0
"25558",0.0299,0.170319966207984
"25559",0,0
"25560",0,0
"25561",0.0311,0.173596669266314
"25562",0,0
"25563",0,0
"25564",0.0031,0.0555940560663367
"25565",0,0
"25566",0,0
"25567",5e-04,0.022356206744392
"25568",0,0
"25569",0,0
"25570",3e-04,0.0173187757650303
"25571",0,0
"25572",0,0
"25573",0,0
"25574",0,0
"25575",0,0
"25576",1e-04,0.01
"25577",0,0
"25578",0,0
"25579",0,0
"25580",0,0
"25581",0,0
"25582",1e-04,0.01
"25583",0,0
"25584",0,0
"25585",4e-04,0.0199969994748912
"25586",0,0
"25587",0,0
"25588",1e-04,0.01
"25589",0,0
"25590",0,0
"25591",2e-04,0.0141414284285499
"25592",0,0
"25593",0,0
"25594",1e-04,0.01
"25595",0,0
"25596",0,0
"25597",1e-04,0.01
"25598",0,0
"25599",0,0
"25600",3e-04,0.0173187757650303
"25601",0,0
"25602",0,0
"25603",1e-04,0.01
"25604",0,0
"25605",0,0
"25606",0.023,0.149910797892388
"25607",0,0
"25608",0,0
"25609",0.0183,0.134040690428948
"25610",0,0
"25611",0,0
"25612",0.0169,0.128903264524839
"25613",0,0
"25614",0,0
"25615",0.0061,0.0778678132454865
"25616",0,0
"25617",0,0
"25618",0.01,0.0995037190209989
"25619",0,0
"25620",0,0
"25621",0.0062,0.0784995300471395
"25622",0,0
"25623",0,0
"25624",0.0199,0.139663669556758
"25625",0,0
"25626",0,0
"25627",0.0204,0.141371279204294
"25628",0,0
"25629",0,0
"25630",0.0617,0.24062190234887
"25631",0,0
"25632",0,0
"25633",0.0202,0.140690935720605
"25634",0,0
"25635",0,0
"25636",0.026,0.159143120031201
"25637",0,0
"25638",0,0
"25639",0.0259,0.158844934358377
"25640",0,0
"25641",0,0
"25642",0.024,0.153056664782241
"25643",0,0
"25644",0,0
"25645",0.0254,0.157344576428847
"25646",0,0
"25647",0,0
"25648",0.0515,0.22102632255803
"25649",0.1535,0.360486816783232
"25650",1e-04,0.01
"25651",0.0028,0.0528435354979622
"25652",0,0
"25653",0,0
"25654",0.0151,0.121956866751056
"25655",0,0
"25656",0,0
"25657",0.0657,0.247769346297916
"25658",0,0
"25659",0,0
"25660",0.0161,0.125866493704336
"25661",0,0
"25662",0,0
"25663",0.0171,0.129650572413286
"25664",0,0
"25665",0,0
"25666",0.015,0.121558535890182
"25667",0,0
"25668",0,0
"25669",0.0172,0.130022500303057
"25670",0,0
"25671",0,0
"25672",0.0893,0.285190538700597
"25673",0,0
"25674",0,0
"25675",0.0278,0.164407612312504
"25676",0,0
"25677",0,0
"25678",0.0299,0.170319966207984
"25679",0,0
"25680",0,0
"25681",0.0329,0.178383777505713
"25682",0,0
"25683",0,0
"25684",0.0359,0.186050131591317
"25685",0,0
"25686",0,0
"25687",0.0461,0.209712154914282
"25688",0,0
"25689",0,0
"25690",0.0361,0.186548304808708
"25691",0,0
"25692",0,0
"25693",0.0392,0.194080206905988
"25694",0,0
"25695",0,0
"25696",0.0095,0.0970087164594342
"25697",0,0
"25698",0,0
"25699",3e-04,0.0173187757650303
"25700",0,0
"25701",0,0
"25702",3e-04,0.0173187757650303
"25703",0,0
"25704",0,0
"25705",4e-04,0.0199969994748912
"25706",0,0
"25707",0,0
"25708",4e-04,0.0199969994748912
"25709",0,0
"25710",0,0
"25711",3e-04,0.0173187757650303
"25712",0,0
"25713",0,0
"25714",2e-04,0.0141414284285499
"25715",0,0
"25716",0,0
"25717",5e-04,0.022356206744392
"25718",0,0
"25719",0,0
"25720",3e-04,0.0173187757650303
"25721",0,0
"25722",0,0
"25723",3e-04,0.0173187757650303
"25724",0,0
"25725",0,0
"25726",0.0148,0.120757683986669
"25727",0,0
"25728",0,0
"25729",0.0056,0.074627052197524
"25730",0,0
"25731",0,0
"25732",0.0044,0.0661897130059557
"25733",0,0
"25734",0,0
"25735",0.012,0.108890705381919
"25736",0,0
"25737",0,0
"25738",0.0119,0.108441532433822
"25739",0,0
"25740",0,0
"25741",0.009,0.094445179809236
"25742",0,0
"25743",0,0
"25744",0.0064,0.0797475765625311
"25745",0,0
"25746",0,0
"25747",0.0086,0.0923411754813037
"25748",0,0
"25749",0,0
"25750",0.0111,0.104775415956124
"25751",0,0
"25752",0,0
"25753",0.0043,0.0654365203370364
"25754",0,0
"25755",0,0
"25756",0.012,0.108890705381919
"25757",0,0
"25758",0,0
"25759",0.016,0.125481371356292
"25760",0,0
"25761",0,0
"25762",0.0094,0.0965016645303371
"25763",0,0
"25764",0,0
"25765",0.0101,0.099994949367405
"25766",0,0
"25767",0,0
"25768",0.0502,0.218368332119947
"25769",0,0
"25770",0,0
"25771",0.0057,0.0752866310023285
"25772",0,0
"25773",0,0
"25774",0.0136,0.11582910531539
"25775",0,0
"25776",0,0
"25777",0.0098,0.0985136056240421
"25778",0,0
"25779",0,0
"25780",0.0145,0.119545719780809
"25781",0,0
"25782",0,0
"25783",0.0337,0.180464862942002
"25784",0,0
"25785",0,0
"25786",0.0069,0.0827833033137163
"25787",0,0
"25788",0,0
"25789",0.0106,0.102414300119109
"25790",0,0
"25791",0,0
"25792",0.0195,0.138281098369288
"25793",0,0
"25794",0,0
"25795",0.0188,0.135824905081815
"25796",0,0
"25797",0,0
"25798",0.0446,0.206434254691781
"25799",0.147,0.354123622982194
"25800",0.001,0.0316085417251571
"25801",2e-04,0.0141414284285499
"25802",0,0
"25803",0,0
"25804",1e-04,0.01
"25805",0,0
"25806",0,0
"25807",3e-04,0.0173187757650303
"25808",0,0
"25809",0,0
"25810",5e-04,0.022356206744392
"25811",0,0
"25812",0,0
"25813",5e-04,0.022356206744392
"25814",0,0
"25815",0,0
"25816",6e-04,0.024488772325231
"25817",0,0
"25818",0,0
"25819",0.0024,0.0489334185188895
"25820",0,0
"25821",0,0
"25822",0.0037,0.0607180258890783
"25823",0,0
"25824",0,0
"25825",0.0034,0.0582132190991684
"25826",0,0
"25827",0,0
"25828",0.0174,0.130762953067715
"25829",0,0
"25830",0,0
"25831",0.0039,0.0623312001958232
"25832",0,0
"25833",0,0
"25834",0.0307,0.172512277964801
"25835",0.0162,0.126250362040636
"25836",0,0
"25837",0.0265,0.16062481138667
"25838",0,0
"25839",0,0
"25840",0.0235,0.151492722612344
"25841",0,0
"25842",0,0
"25843",0.0158,0.124707318115334
"25844",0,0
"25845",0,0
"25846",0,0
"25847",0,0
"25848",0,0
"25849",3e-04,0.0173187757650303
"25850",0,0
"25851",0,0
"25852",4e-04,0.0199969994748912
"25853",0,0
"25854",0,0
"25855",1e-04,0.01
"25856",0,0
"25857",0,0
"25858",0,0
"25859",0,0
"25860",0,0
"25861",2e-04,0.0141414284285499
"25862",0,0
"25863",0,0
"25864",4e-04,0.0199969994748912
"25865",0,0
"25866",0,0
"25867",2e-04,0.0141414284285499
"25868",0,0
"25869",0,0
"25870",1e-04,0.01
"25871",0,0
"25872",0,0
"25873",0,0
"25874",0,0
"25875",0,0
"25876",0,0
"25877",0,0
"25878",0,0
"25879",0,0
"25880",0,0
"25881",0,0
"25882",0,0
"25883",0,0
"25884",0,0
"25885",1e-04,0.01
"25886",0,0
"25887",0,0
"25888",5e-04,0.022356206744392
"25889",0,0
"25890",0,0
"25891",3e-04,0.0173187757650303
"25892",0,0
"25893",0,0
"25894",1e-04,0.01
"25895",0,0
"25896",0,0
"25897",4e-04,0.0199969994748912
"25898",0,0
"25899",0,0
"25900",2e-04,0.0141414284285499
"25901",0,0
"25902",0,0
"25903",0.0073,0.0851318667919032
"25904",0,0
"25905",0,0
"25906",0.0019,0.0435497377485307
"25907",0,0
"25908",0,0
"25909",0.0013,0.0360338707882514
"25910",0,0
"25911",0,0
"25912",0.002,0.044678849805719
"25913",0,0
"25914",0,0
"25915",0.0016,0.0399699857390017
"25916",0,0
"25917",0,0
"25918",0.0029,0.0537761953648526
"25919",0,0
"25920",0,0
"25921",0.009,0.094445179809236
"25922",0,0
"25923",0,0
"25924",0.0025,0.049939957948921
"25925",0,0
"25926",0,0
"25927",0.004,0.0631220915357213
"25928",0,0
"25929",0,0
"25930",0.0151,0.121956866751056
"25931",0,0
"25932",0,0
"25933",0.0062,0.0784995300471395
"25934",0,0
"25935",0,0
"25936",0.0076,0.086850413352096
"25937",0,0
"25938",0,0
"25939",0.0044,0.0661897130059557
"25940",0,0
"25941",0,0
"25942",0.0085,0.0918073682189285
"25943",0,0
"25944",0,0
"25945",0.0255,0.15764591724343
"25946",0,0
"25947",0,0
"25948",0.0031,0.0555940560663367
"25949",0,0
"25950",0,0
"25951",0.0019,0.0435497377485307
"25952",0,0
"25953",0,0
"25954",0.0122,0.109783264829042
"25955",0,0
"25956",0,0
"25957",0.0134,0.114985921643554
"25958",0,0
"25959",0,0
"25960",0.0075,0.086281483815735
"25961",0,0
"25962",0,0
"25963",0.0267,0.161213240681084
"25964",1e-04,0.01
"25965",0,0
"25966",0.0208,0.142721396222479
"25967",0,0
"25968",0,0
"25969",0.0192,0.137234264396077
"25970",1e-04,0.01
"25971",0,0
"25972",0.0268,0.161506558494829
"25973",0,0
"25974",0,0
"25975",0.0038,0.0615299812600279
"25976",0,0
"25977",0,0
"25978",0.0028,0.0528435354979622
"25979",0,0
"25980",0,0
"25981",0.0229,0.14959220495326
"25982",0.005,0.0705372068468477
"25983",0,0
"25984",0.0255,0.15764591724343
"25985",0.0098,0.0985136056240421
"25986",0,0
"25987",0.1055,0.307211959270455
"25988",0.0286,0.166687787440617
"25989",0,0
"25990",0.007,0.0833768263339218
"25991",0,0
"25992",0,0
"25993",0.0077,0.0874155257801195
"25994",0,0
"25995",0,0
"25996",0.0052,0.0719268889062691
"25997",0,0
"25998",0,0
"25999",0.0419,0.200370668613158
"26000",0.0451,0.20753384550406
"26001",0,0
"26002",0.0156,0.123928107455822
"26003",0,0
"26004",0,0
"26005",0.0159,0.125094983414554
"26006",0,0
"26007",0,0
"26008",0.0183,0.134040690428948
"26009",0,0
"26010",0,0
"26011",0.0153,0.122749406278296
"26012",0,0
"26013",0,0
"26014",0.0786,0.269126890013415
"26015",0,0
"26016",0,0
"26017",0.0214,0.144720884510292
"26018",0,0
"26019",0,0
"26020",0,0
"26021",0,0
"26022",0,0
"26023",0,0
"26024",0,0
"26025",0,0
"26026",0,0
"26027",0,0
"26028",0,0
"26029",1e-04,0.01
"26030",0,0
"26031",0,0
"26032",0,0
"26033",0,0
"26034",0,0
"26035",0,0
"26036",0,0
"26037",0,0
"26038",1e-04,0.01
"26039",0,0
"26040",0,0
"26041",1e-04,0.01
"26042",0,0
"26043",0,0
"26044",2e-04,0.0141414284285499
"26045",0,0
"26046",0,0
"26047",1e-04,0.01
"26048",0,0
"26049",0,0
"26050",1e-04,0.01
"26051",0,0
"26052",0,0
"26053",0,0
"26054",0,0
"26055",0,0
"26056",2e-04,0.0141414284285499
"26057",0,0
"26058",0,0
"26059",0,0
"26060",0,0
"26061",0,0
"26062",0,0
"26063",0,0
"26064",0,0
"26065",0,0
"26066",0,0
"26067",0,0
"26068",2e-04,0.0141414284285499
"26069",0,0
"26070",0,0
"26071",0,0
"26072",0,0
"26073",0,0
"26074",0,0
"26075",0,0
"26076",0,0
"26077",0,0
"26078",0,0
"26079",0,0
"26080",0,0
"26081",0,0
"26082",0,0
"26083",0,0
"26084",0,0
"26085",0,0
"26086",0,0
"26087",0,0
"26088",0,0
"26089",2e-04,0.0141414284285499
"26090",0,0
"26091",0,0
"26092",0,0
"26093",0,0
"26094",0,0
"26095",1e-04,0.01
"26096",0,0
"26097",0,0
"26098",1e-04,0.01
"26099",0,0
"26100",0,0
"26101",0,0
"26102",0,0
"26103",0,0
"26104",1e-04,0.01
"26105",0,0
"26106",0,0
"26107",1e-04,0.01
"26108",0,0
"26109",0,0
"26110",0,0
"26111",0,0
"26112",0,0
"26113",1e-04,0.01
"26114",0,0
"26115",0,0
"26116",1e-04,0.01
"26117",0,0
"26118",0,0
"26119",0,0
"26120",0,0
"26121",0,0
"26122",3e-04,0.0173187757650303
"26123",0,0
"26124",0,0
"26125",0,0
"26126",0,0
"26127",0,0
"26128",1e-04,0.01
"26129",0,0
"26130",0,0
"26131",1e-04,0.01
"26132",0,0
"26133",0,0
"26134",0,0
"26135",0,0
"26136",0,0
"26137",0,0
"26138",0,0
"26139",0,0
"26140",0,0
"26141",0,0
"26142",0,0
"26143",1e-04,0.01
"26144",0,0
"26145",0,0
"26146",0.0117,0.107537279241399
"26147",0,0
"26148",0,0
"26149",0.0098,0.0985136056240421
"26150",0,0
"26151",0,0
"26152",0.0067,0.0815829368039528
"26153",0,0
"26154",0,0
"26155",0.0228,0.149272865045272
"26156",0,0
"26157",0,0
"26158",0.0291,0.168095257522514
"26159",0,0
"26160",0,0
"26161",0.0042,0.0646744020291474
"26162",0,0
"26163",0,0
"26164",0.0292,0.168375161527768
"26165",0,0
"26166",0,0
"26167",0.0177,0.13186526777315
"26168",0,0
"26169",0,0
"26170",0.0163,0.126632987769219
"26171",0,0
"26172",0,0
"26173",0.0513,0.220619983949169
"26174",0,0
"26175",0,0
"26176",0.0524,0.222843456086536
"26177",0,0
"26178",0,0
"26179",0.0449,0.207094854662985
"26180",0,0
"26181",0,0
"26182",0.0341,0.181495135054372
"26183",0.0361,0.186548304808708
"26184",0,0
"26185",0.0408,0.197836482801815
"26186",0.041,0.19830010663948
"26187",0,0
"26188",0.0148,0.120757683986669
"26189",0,0
"26190",0,0
"26191",0.0055,0.0739614563790017
"26192",0,0
"26193",0,0
"26194",0.0033,0.0573536306077862
"26195",0,0
"26196",0,0
"26197",0.0047,0.0683986683918903
"26198",0,0
"26199",0,0
"26200",0.012,0.108890705381919
"26201",0,0
"26202",0,0
"26203",0.0031,0.0555940560663367
"26204",0,0
"26205",0,0
"26206",0.0046,0.0676705100453143
"26207",0,0
"26208",0,0
"26209",0.0058,0.0759403495756332
"26210",0,0
"26211",0,0
"26212",0.0601,0.237683906404991
"26213",0,0
"26214",0,0
"26215",0.0112,0.10524099755683
